PetId,amt_sum_12m,amt_mean,amt_max,n_claims,Species,Breed,Premium,Deductible,EnrollPath,pet_age_months,EnrollDate,last_claim_date,first_claim_date,days_since_policy_start,first_claim_gap_days,preexisting_proxy,loss_ratio_12m
23696,384.56,192.28,234.06,2,Dog,Mixed breed Small (up to 20lbs when full grown),42.9,350.0,Phone,36.0,2018-06-24 14:10:00,2011-12-19 21:23:00,2003-09-20 20:19:00,,,0.0,8.964102564102564
23698,111.04,111.04,111.04,1,Cat,Cornish Rex,80.49,500.0,Phone,72.0,2018-04-14 14:56:00,2001-09-19 16:50:00,2001-09-19 16:50:00,,,0.0,1.3795502546900238
23699,302.97,302.97,302.97,1,Dog,Mixed breed Large (55 – 90lbs when full grown),78.87,200.0,Web,24.0,2018-07-05 10:44:00,2007-05-18 11:01:00,2007-05-18 11:01:00,,,0.0,3.8413845568657283
23701,751.18,375.59,395.59,2,Dog,Pembroke Welsh Corgi,74.39,500.0,Phone,6.0,2018-09-25 17:47:00,2011-05-18 17:47:00,2009-05-19 09:30:00,,,0.0,10.097862615943002
23704,203.0,203.0,203.0,1,Cat,Domestic Shorthair,39.7,250.0,Phone,6.0,2018-08-03 14:49:00,2002-08-20 23:03:00,2002-08-20 23:03:00,,,0.0,5.113350125944584
23709,422.28,422.28,422.28,1,Cat,Ragdoll,42.36,500.0,Phone,6.0,2018-08-30 11:57:00,2012-02-19 05:11:00,2002-01-20 06:17:00,,,0.0,9.968838526912181
23713,453.13,453.13,453.13,1,Cat,Himalayan,43.83,500.0,Phone,96.0,2018-06-25 12:08:00,2009-06-20 11:38:00,2009-06-20 11:38:00,,,0.0,10.338352726443075
23715,4146.43,1036.6075,1937.76,4,Dog,Miniature Schnauzer,82.72,700.0,Web,6.0,2018-10-28 06:46:00,2002-04-20 19:08:00,2002-02-20 14:29:00,,,0.0,20.0
23720,276.55,276.55,276.55,1,Dog,Boston Terrier,66.3,1000.0,Web,60.0,2018-07-16 23:13:00,2012-11-18 17:41:00,2008-07-19 17:47:00,,,0.0,4.171191553544495
23721,603.38,603.38,603.38,1,Cat,Domestic Shorthair,48.54,200.0,Web,12.0,2018-02-26 08:43:00,2001-08-19 09:20:00,2001-08-19 09:20:00,,,0.0,12.430572723526987
23723,10000.0,4422.593333333333,7165.88,3,Dog,Soft Coated Wheaten Terrier,92.45,500.0,Phone,6.0,2018-10-15 11:51:00,2012-10-20 09:29:00,2008-06-20 00:14:00,,,0.0,20.0
23724,96.5,48.25,59.0,2,Cat,Persian,51.89,150.0,Web,6.0,2018-12-22 08:30:00,2009-02-20 13:17:00,2006-12-20 18:59:00,,,0.0,1.859703218346502
23725,554.14,554.14,554.14,1,Dog,Goldendoodle,46.86,500.0,Phone,6.0,2018-08-28 20:02:00,2010-07-18 23:28:00,2010-07-18 23:28:00,,,0.0,11.825437473324797
23727,239.78,119.89,154.28,2,Dog,Australian Shepherd,48.69,250.0,Phone,6.0,2018-04-12 09:43:00,2006-11-18 14:21:00,2002-02-20 14:20:00,,,0.0,4.924625179708359
23728,270.53,270.53,270.53,1,Dog,Rottweiler,103.12,500.0,Web,6.0,2018-02-27 07:10:00,2009-10-18 20:54:00,2004-12-19 18:23:00,,,0.0,2.62344840961986
23729,205.7,205.7,205.7,1,Dog,Mixed breed Medium (20 - 55lbs when full grown),106.46,700.0,Web,120.0,2018-01-11 07:20:00,2007-10-18 19:00:00,2007-10-18 19:00:00,,,0.0,1.9321811008829608
23730,91.35,91.35,91.35,1,Dog,West Highland White Terrier,57.73,250.0,Phone,12.0,2018-02-27 15:49:00,2002-03-20 14:22:00,2002-03-20 14:22:00,,,0.0,1.582366187424216
23731,5052.1,5000.0,5052.1,1,Dog,Morkie,67.71,1000.0,Web,60.0,2018-04-03 11:01:00,2009-11-20 09:30:00,2007-11-18 13:32:00,,,0.0,20.0
23732,1528.98,509.66,1427.98,3,Dog,Poodle-Miniature,153.09,200.0,Web,96.0,2018-11-08 10:39:00,2012-09-19 15:15:00,2002-03-20 08:59:00,,,0.0,9.987458357828729
23738,206.31,103.155,163.71,2,Dog,Australian Labradoodle,64.5,200.0,Web,6.0,2018-10-03 10:07:00,2006-06-19 15:29:00,2005-09-19 10:16:00,,,0.0,3.198604651162791
23739,770.1600000000001,192.54000000000002,280.04,4,Dog,Mixed breed Medium (20 - 55lbs when full grown),77.49,0.0,Phone,6.0,2018-05-14 05:42:00,2001-10-19 03:09:00,2001-10-19 03:03:00,,,0.0,9.9388308168796
23740,429.0,429.0,429.0,1,Cat,Domestic Shorthair,42.91,700.0,Web,60.0,2018-03-16 16:14:00,2007-08-20 08:14:00,2007-08-20 08:14:00,,,0.0,9.997669540899558
23747,4000.29,1333.43,3853.39,3,Dog,German Shorthaired Pointer,61.78,700.0,Web,6.0,2018-12-29 06:38:00,2011-08-19 07:57:00,2011-08-19 06:31:00,,,0.0,20.0
23749,89.88,89.88,89.88,1,Dog,Borzoi/Russian Wolfhound,44.62,700.0,Web,6.0,2018-10-30 07:14:00,2010-05-19 06:23:00,2010-05-19 06:23:00,,,0.0,2.0143433437920217
23751,2722.0,2722.0,2722.0,1,Dog,Frenchton,38.16,700.0,Web,6.0,2018-04-07 14:24:00,2001-03-19 07:19:00,2001-03-19 07:19:00,,,0.0,20.0
23754,518.2,172.73333333333335,244.0,3,Dog,French Bulldog,61.35,700.0,Phone,6.0,2018-09-07 13:30:00,2011-08-18 08:44:00,2011-06-20 18:06:00,,,0.0,8.446617766911166
23757,3406.49,1703.245,2654.89,2,Dog,Cavalier King Charles Spaniel,95.06,0.0,Phone,6.0,2018-10-03 08:40:00,2009-10-20 02:16:00,2001-06-20 14:02:00,,,0.0,20.0
23758,275.5,275.5,275.5,1,Cat,Domestic Shorthair,43.08,700.0,Web,24.0,2018-04-26 05:33:00,2002-04-20 15:33:00,2002-04-20 15:33:00,,,0.0,6.3950789229340765
23764,6904.0,3452.0,5414.0,2,Dog,Mixed breed Medium (20 - 55lbs when full grown),78.96,500.0,Phone,12.0,2018-04-26 11:41:00,2007-05-18 15:02:00,2007-05-18 14:59:00,,,0.0,20.0
23765,1096.64,1096.64,1096.64,1,Dog,Toy Australian Shepherd,42.26,600.0,Web,6.0,2018-08-13 19:44:00,2001-04-19 13:28:00,2001-04-19 13:28:00,,,0.0,20.0
23769,574.71,287.355,500.64,2,Cat,Domestic Shorthair,69.45,500.0,EB,132.0,2018-05-01 00:00:00,2009-04-20 13:45:00,2002-04-20 17:01:00,,,0.0,8.275161987041036
23770,314.0,157.0,225.0,2,Dog,Mixed breed Medium (20 - 55lbs when full grown),88.91,200.0,Phone,6.0,2018-01-18 13:45:00,2006-03-19 20:24:00,2006-03-19 20:21:00,,,0.0,3.5316612304577664
23772,627.49,156.8725,202.37,4,Dog,Bichon Frise,63.87,250.0,Phone,6.0,2018-04-06 10:16:00,2011-08-20 14:41:00,2001-09-20 14:16:00,,,0.0,9.824487239705652
23773,2063.93,1031.965,1961.83,2,Cat,Ragdoll,25.78,200.0,Web,6.0,2018-04-09 13:51:00,2011-10-18 09:33:00,2004-09-19 16:02:00,,,0.0,20.0
23774,621.75,621.75,621.75,1,Dog,Collie - Smooth,37.3,700.0,Web,6.0,2018-05-28 17:09:00,2007-12-19 11:04:00,2002-04-19 17:10:00,,,0.0,16.668900804289546
23776,7394.06,3697.03,3697.03,2,Dog,Boston Terrier,112.06,75.0,Phone,6.0,2018-12-18 12:33:00,2003-09-19 11:06:00,2003-04-19 13:39:00,,,0.0,20.0
23779,75.99,75.99,75.99,1,Dog,Poodle-Toy,65.1,500.0,Phone,6.0,2018-03-20 12:41:00,2009-05-19 16:27:00,2009-05-19 16:27:00,,,0.0,1.1672811059907835
23781,56.0,56.0,56.0,1,Dog,Labrador Retriever,56.29,700.0,Phone,6.0,2018-11-16 13:53:00,2004-03-19 22:25:00,2004-03-19 22:25:00,,,0.0,0.9948481080120803
23784,527.38,527.38,527.38,1,Cat,Domestic Shorthair,95.43,500.0,Phone,120.0,2018-02-19 06:32:00,2012-09-20 05:33:00,2008-08-19 09:00:00,,,0.0,5.526354395892277
23785,1466.33,1466.33,1466.33,1,Cat,Domestic Shorthair,46.23,300.0,Phone,6.0,2018-02-23 10:49:00,2011-02-20 15:51:00,2011-02-20 15:51:00,,,0.0,20.0
23787,110.52,110.52,110.52,1,Dog,Golden Retriever,43.36,1000.0,Web,6.0,2018-09-24 14:16:00,2003-01-19 00:50:00,2003-01-19 00:50:00,,,0.0,2.548892988929889
23788,173.6,173.6,173.6,1,Cat,Domestic Shorthair,38.16,300.0,Web,60.0,2018-11-20 14:36:00,2003-04-20 12:02:00,2003-04-20 12:02:00,,,0.0,4.549266247379455
23789,431.62,215.81,236.3,2,Dog,Cairn Terrier,30.69,500.0,Web,6.0,2018-01-27 15:21:00,2006-02-20 16:38:00,2006-02-20 16:37:00,,,0.0,14.063864450961225
23790,1015.57,507.785,710.2,2,Dog,Mixed breed (Unknown size),97.28,100.0,Phone,6.0,2018-11-16 16:04:00,2005-12-20 23:36:00,2001-09-20 10:01:00,,,0.0,10.439658717105264
23793,562.66,281.33,445.02,2,Dog,Miniature Schnauzer,51.7,200.0,Phone,6.0,2018-08-03 08:10:00,2009-10-19 12:35:00,2009-10-19 12:33:00,,,0.0,10.883172147001932
23798,502.39,251.195,318.71,2,Cat,Domestic Shorthair,60.11,200.0,Web,6.0,2018-06-21 10:53:00,2011-04-20 04:34:00,2010-08-20 08:28:00,,,0.0,8.357843952753285
23804,3221.58,3221.58,3221.58,1,Dog,Mixed breed Small (up to 20lbs when full grown),31.28,200.0,Web,6.0,2018-06-25 11:18:00,2005-03-19 09:45:00,2005-03-19 09:45:00,,,0.0,20.0
23809,758.93,758.93,758.93,1,Dog,Golden Retriever,133.09,350.0,Phone,6.0,2018-08-09 13:55:00,2008-10-19 10:38:00,2006-06-19 03:49:00,,,0.0,5.702381846870538
23812,1017.9,1017.9,1017.9,1,Dog,Golden Retriever,95.99,200.0,Web,6.0,2018-09-19 16:41:00,2004-08-19 16:23:00,2004-08-19 16:23:00,,,0.0,10.604229607250756
23815,148.08,148.08,148.08,1,Dog,French Bulldog,114.77,500.0,Phone,6.0,2018-08-01 08:08:00,2008-12-20 15:52:00,2005-12-20 11:03:00,,,0.0,1.2902326391914265
23816,2372.3199999999997,1186.1599999999999,2260.83,2,Dog,Yorkshire Terrier,115.05,700.0,Web,84.0,2018-03-16 17:29:00,2012-02-20 11:17:00,2007-02-20 15:52:00,,,0.0,20.0
23817,204.12,204.12,204.12,1,Dog,Labrador Retriever (Yellow),93.1,500.0,Phone,12.0,2018-08-07 12:15:00,2011-01-18 14:23:00,2011-01-18 14:23:00,,,0.0,2.192481203007519
23824,954.35,477.175,615.35,2,Dog,Mixed breed Large (55 – 90lbs when full grown),74.8,1000.0,Phone,72.0,2018-12-05 19:03:00,2011-06-19 16:56:00,2006-10-19 12:32:00,,,0.0,12.758689839572193
23825,3239.88,3239.88,3239.88,1,Dog,Vizsla,60.83,700.0,Web,6.0,2018-11-25 14:58:00,2002-12-20 00:07:00,2002-12-20 00:07:00,,,0.0,20.0
23826,4885.03,4885.03,4885.03,1,Dog,Labrador Retriever,114.26,500.0,Web,6.0,2018-01-04 10:09:00,2012-06-19 11:12:00,2012-06-19 11:12:00,,,0.0,20.0
23830,264.48,264.48,264.48,1,Dog,Cavalier King Charles Spaniel,96.52,200.0,Web,6.0,2018-07-04 16:45:00,2004-08-20 08:59:00,2001-10-20 17:10:00,,,0.0,2.740157480314961
23833,76.0,76.0,76.0,1,Dog,Boxer,56.45,1000.0,Phone,6.0,2018-03-06 16:29:00,2003-12-18 07:56:00,2003-12-18 07:56:00,,,0.0,1.3463241806908768
23834,73.57,18.3925,30.52,4,Dog,Mixed breed Large (55 – 90lbs when full grown),74.59,200.0,Web,6.0,2018-10-23 20:17:00,2004-10-20 19:48:00,2002-09-20 22:37:00,,,0.0,0.9863252446708672
23835,1274.5,424.8333333333333,611.3,3,Dog,Poodle-Toy,56.4,200.0,Web,6.0,2018-05-16 19:22:00,2011-09-18 11:22:00,2001-07-20 17:28:00,,,0.0,20.0
23837,214.06,214.06,214.06,1,Dog,Mixed breed Medium (20 - 55lbs when full grown),85.07,500.0,Phone,36.0,2018-07-01 14:27:00,2011-04-20 18:46:00,2006-06-19 12:54:00,,,0.0,2.5162807100035267
23838,3947.72,1315.9066666666665,2993.37,3,Dog,Mixed breed Large (55 – 90lbs when full grown),118.19,515.0,Web,72.0,2018-12-21 05:10:00,2009-11-20 09:45:00,2006-08-20 13:26:00,,,0.0,20.0
23841,710.15,710.15,710.15,1,Dog,Yorkshire Terrier,48.87,200.0,Web,24.0,2018-06-14 16:22:00,2006-04-20 18:45:00,2006-04-20 18:45:00,,,0.0,14.531409862901576
23842,274.4,274.4,274.4,1,Dog,Mixed breed Medium (20 - 55lbs when full grown),48.71,1000.0,Phone,12.0,2018-07-01 16:42:00,2011-12-20 16:16:00,2011-12-20 16:16:00,,,0.0,5.633340176555121
23843,580.78,580.78,580.78,1,Dog,Pug,87.2,200.0,Web,6.0,2018-09-03 14:19:00,2012-11-20 10:03:00,2012-11-20 10:03:00,,,0.0,6.660321100917431
23845,2333.36,2333.36,2333.36,1,Dog,Labradoodle,119.66,100.0,Web,6.0,2018-07-29 09:45:00,2010-06-19 11:11:00,2010-06-19 11:11:00,,,0.0,19.499916429884674
23847,122.68,122.68,122.68,1,Dog,Australian Shepherd,45.23,500.0,Web,48.0,2018-06-14 17:45:00,2007-03-18 16:26:00,2007-03-18 16:26:00,,,0.0,2.712359053725404
23848,1097.3899999999999,548.6949999999999,570.4,2,Dog,Goldendoodle,35.68,1000.0,Web,6.0,2018-02-12 09:15:00,2002-04-19 03:51:00,2002-04-19 03:02:00,,,0.0,20.0
23849,1733.46,866.73,1698.91,2,Cat,Domestic Shorthair,36.48,500.0,Web,72.0,2018-02-13 13:58:00,2005-07-19 04:58:00,2005-07-19 04:50:00,,,0.0,20.0
23853,169.12,169.12,169.12,1,Dog,Mixed breed Large (55 – 90lbs when full grown),73.57,100.0,Phone,12.0,2018-12-01 06:21:00,2012-09-20 09:22:00,2002-02-20 13:51:00,,,0.0,2.2987630827783065
23854,470.28,235.14,339.5,2,Dog,Mixed breed Medium (20 - 55lbs when full grown),29.81,700.0,Web,6.0,2018-06-10 11:45:00,2010-01-18 19:42:00,2002-05-19 17:35:00,,,0.0,15.775914122777591
23856,148.35,148.35,148.35,1,Dog,Rhodesian Ridgeback,201.75,200.0,Phone,12.0,2018-03-03 10:40:00,2002-11-20 10:05:00,2002-11-20 10:05:00,,,0.0,0.7353159851301115
23862,142.0,71.0,122.0,2,Dog,Australian Shepherd,43.14,500.0,Phone,6.0,2018-04-07 06:06:00,2009-07-19 09:20:00,2007-01-20 05:35:00,,,0.0,3.291608715808994
23864,130.0,130.0,130.0,1,Dog,Mixed breed Small (up to 20lbs when full grown),168.36,500.0,Phone,120.0,2018-10-24 20:31:00,2008-09-19 13:45:00,2006-09-20 00:15:00,,,0.0,0.7721549061534806
23865,7974.61,1139.23,6327.38,7,Dog,Labrador Retriever (Chocolate),68.61,1000.0,Web,12.0,2018-10-21 12:09:00,2008-12-19 07:57:00,2008-01-19 20:42:00,,,0.0,20.0
23869,1567.98,223.99714285714285,315.82,7,Dog,Labrador Retriever (Black),96.56,700.0,Web,12.0,2018-09-04 16:47:00,2003-06-19 05:37:00,2003-06-19 05:28:00,,,0.0,16.238400994200497
23872,135.12,135.12,135.12,1,Dog,Miniature Schnauzer,65.32,700.0,Web,6.0,2018-05-17 21:35:00,2012-05-18 08:05:00,2006-10-18 11:18:00,,,0.0,2.068585425597061
23875,118.03,118.03,118.03,1,Dog,Boston Terrier,97.69,250.0,Phone,6.0,2018-11-29 13:57:00,2012-02-20 21:22:00,2010-11-20 21:49:00,,,0.0,1.2082096427474665
23878,513.74,513.74,513.74,1,Dog,French Bulldog,227.41,200.0,Web,6.0,2018-10-05 18:08:00,2005-02-20 20:34:00,2005-02-20 20:34:00,,,0.0,2.2590915087287278
23879,121.13000000000001,30.282500000000002,42.02,4,Dog,German Shepherd,129.84,0.0,Web,6.0,2018-01-06 16:51:00,2012-10-19 18:20:00,2002-01-18 16:55:00,,,0.0,0.9329174368453482
23882,88.23,88.23,88.23,1,Cat,Russian Blue,154.57,0.0,Phone,96.0,2018-05-29 13:30:00,2007-09-20 07:54:00,2004-09-20 05:53:00,,,0.0,0.5708093420456751
23884,329.75,329.75,329.75,1,Dog,Bernese Mountain Dog,69.74,700.0,Web,6.0,2018-10-07 04:45:00,2010-08-18 18:18:00,2001-01-19 04:08:00,,,0.0,4.728276455405793
23888,311.8,311.8,311.8,1,Cat,Domestic Shorthair,59.12,50.0,Web,6.0,2018-02-11 01:23:00,2002-08-20 11:42:00,2002-08-20 11:42:00,,,0.0,5.2740189445196215
23890,174.7,174.7,174.7,1,Cat,Domestic Shorthair,39.29,250.0,Phone,6.0,2018-06-26 19:17:00,2011-11-20 13:15:00,2011-11-20 13:15:00,,,0.0,4.446424026469839
23892,1107.6,221.51999999999998,475.9,5,Cat,Domestic Mediumhair,17.94,1000.0,Phone,36.0,2018-01-10 14:23:00,2012-11-19 06:49:00,2012-06-19 11:28:00,,,0.0,20.0
23899,2444.7999999999997,611.1999999999999,1071.12,4,Dog,West Highland White Terrier,46.93,895.0,Web,96.0,2018-05-09 17:15:00,2009-05-18 11:37:00,2005-04-20 08:59:00,,,0.0,20.0
23901,3269.5,3269.5,3269.5,1,Dog,Mixed breed Medium (20 - 55lbs when full grown),61.82,200.0,Web,12.0,2018-09-12 17:31:00,2006-10-20 07:49:00,2003-06-20 09:33:00,,,0.0,20.0
23902,345.46999999999997,172.73499999999999,220.89,2,Dog,Labrador Retriever (Black),61.74,500.0,Web,12.0,2018-01-27 15:15:00,2012-04-18 16:54:00,2012-04-18 16:53:00,,,0.0,5.595562034337544
23903,1267.84,63.391999999999996,173.12,12,Dog,Vizsla,75.0,200.0,Phone,6.0,2018-09-13 15:00:00,2011-12-20 13:46:00,2011-07-20 05:56:00,,,0.0,16.904533333333333
23904,1546.25,515.4166666666666,1149.81,3,Dog,Mixed breed Medium (20 - 55lbs when full grown),98.59,700.0,Web,60.0,2018-11-19 13:45:00,2003-03-20 18:05:00,2003-03-20 17:56:00,,,0.0,15.683639314332082
23905,167.79999999999998,83.89999999999999,148.6,2,Dog,Labrador Retriever,100.72,250.0,Phone,6.0,2018-06-03 06:47:00,2005-04-19 11:08:00,2005-01-19 07:23:00,,,0.0,1.6660047656870531
23910,574.48,95.74666666666667,165.5,6,Dog,German Shepherd,83.96,200.0,Web,6.0,2018-04-19 07:57:00,2012-10-19 00:24:00,2001-02-20 19:32:00,,,0.0,6.842305859933302
23911,2831.9799999999996,1415.9899999999998,2168.93,2,Dog,Poodle-Standard,85.84,200.0,Web,6.0,2018-05-03 16:34:00,2012-01-20 10:12:00,2001-08-20 13:11:00,,,0.0,20.0
23914,232.58,232.58,232.58,1,Dog,Poodle-Toy,111.33,200.0,Web,6.0,2018-06-20 11:35:00,2011-03-20 13:53:00,2003-03-19 23:50:00,,,0.0,2.089104464205515
23915,463.48,231.74,231.74,2,Dog,Havanese,43.54,100.0,Phone,6.0,2018-07-16 13:43:00,2011-08-19 11:21:00,2006-02-20 04:25:00,,,0.0,10.644924207625174
23920,819.19,819.19,819.19,1,Dog,Bouvier des Flandres,131.74,200.0,Phone,6.0,2018-07-30 11:39:00,2012-09-19 10:19:00,2004-12-19 12:54:00,,,0.0,6.218232882951267
23925,180.0,180.0,180.0,1,Dog,Goldendoodle,56.88,200.0,Web,36.0,2018-07-02 09:56:00,2012-10-19 13:10:00,2007-07-20 06:33:00,,,0.0,3.1645569620253164
23935,266.48,266.48,266.48,1,Dog,Bichon Frise,76.24,500.0,Phone,84.0,2018-08-03 11:29:00,2007-12-19 11:43:00,2007-12-19 11:43:00,,,0.0,3.4952780692549847
23936,229.0,229.0,229.0,1,Dog,Shih Tzu,49.42,750.0,Phone,120.0,2018-08-15 08:47:00,2012-11-20 23:38:00,2005-02-19 08:16:00,,,0.0,4.633751517604209
23938,436.0,218.0,402.86,2,Cat,Domestic Longhair,26.6,0.0,Web,6.0,2018-12-28 09:24:00,2001-11-19 12:01:00,2001-11-19 11:20:00,,,0.0,16.39097744360902
23943,187.0,187.0,187.0,1,Cat,Domestic Mediumhair,56.52,250.0,Phone,48.0,2018-03-13 13:44:00,2010-03-19 12:43:00,2002-07-20 10:00:00,,,0.0,3.308563340410474
23944,2710.15,338.76875,1021.45,8,Dog,Cavalier King Charles Spaniel,52.35,200.0,Web,6.0,2018-09-10 17:08:00,2009-11-19 23:53:00,2009-10-19 09:31:00,,,0.0,20.0
23945,122.0,122.0,122.0,1,Dog,Beagle,67.42,1000.0,Web,108.0,2018-06-02 11:09:00,2011-05-20 16:13:00,2007-11-18 17:14:00,,,0.0,1.8095520617027587
23946,71.0,71.0,71.0,1,Dog,Mixed breed Small (up to 20lbs when full grown),59.55,250.0,Phone,6.0,2018-03-26 14:01:00,2004-05-19 15:10:00,2004-05-19 15:10:00,,,0.0,1.1922753988245172
23948,115.2,115.2,115.2,1,Dog,Basset Hound,80.55,250.0,Web,6.0,2018-08-23 04:25:00,2012-02-20 00:10:00,2008-08-20 21:46:00,,,0.0,1.4301675977653632
23949,174.97,174.97,174.97,1,Dog,Pointer,73.41,700.0,Web,6.0,2018-11-12 08:49:00,2007-05-19 10:07:00,2007-05-19 10:07:00,,,0.0,2.3834627434954365
23950,1111.2,69.45,474.18,12,Dog,Basenji,186.78,250.0,Phone,144.0,2018-08-03 08:56:00,2006-09-20 17:09:00,2006-09-20 16:44:00,,,0.0,5.9492451011885645
23954,568.51,284.255,492.01,2,Cat,<Mixed Breed (Cat)>,26.57,200.0,Web,6.0,2018-05-21 04:52:00,2002-06-20 15:43:00,2002-01-20 12:43:00,,,0.0,20.0
23957,213.15,213.15,213.15,1,Dog,Mixed breed Medium (20 - 55lbs when full grown),53.14,250.0,Web,6.0,2018-11-15 14:07:00,2007-08-19 06:04:00,2007-08-19 06:04:00,,,0.0,4.011102747459541
23960,319.18,319.18,319.18,1,Dog,Mixed breed Small (up to 20lbs when full grown),94.93,700.0,Phone,120.0,2018-11-09 09:57:00,2008-05-19 11:39:00,2005-06-19 10:03:00,,,0.0,3.3622669335299693
23963,269.64,134.82,151.32,2,Dog,Labradoodle,50.6,250.0,Phone,6.0,2018-03-01 16:26:00,2004-11-18 13:06:00,2004-11-18 13:05:00,,,0.0,5.328853754940711
23965,548.61,182.87,384.93,3,Dog,Labrador Retriever (Black),69.76,1000.0,Web,72.0,2018-02-09 17:41:00,2010-01-19 04:33:00,2003-10-20 15:39:00,,,0.0,7.864248853211008
23966,392.5,196.25,335.5,2,Dog,Mixed breed Large (55 – 90lbs when full grown),94.24,700.0,Web,84.0,2018-10-23 08:08:00,2002-08-19 11:33:00,2001-02-19 13:12:00,,,0.0,4.164898132427844
23968,328.18,328.18,328.18,1,Dog,Golden Retriever,35.81,1000.0,Web,6.0,2018-09-18 03:13:00,2011-05-19 14:27:00,2004-03-19 07:17:00,,,0.0,9.164479195755375
23974,323.46,323.46,323.46,1,Dog,Australian Labradoodle,67.14,200.0,Phone,6.0,2018-06-02 15:32:00,2012-11-18 07:26:00,2002-10-20 03:20:00,,,0.0,4.81769436997319
23976,1143.96,571.98,707.36,2,Dog,Great Dane,94.93,200.0,Web,6.0,2018-03-24 15:03:00,2010-02-18 19:16:00,2010-01-18 15:02:00,,,0.0,12.05056357315917
23978,153.29,153.29,153.29,1,Dog,Mixed breed Medium (20 - 55lbs when full grown),131.0,200.0,Web,6.0,2018-08-17 16:00:00,2008-12-19 11:45:00,2003-05-19 07:55:00,,,0.0,1.1701526717557251
23979,87.0,87.0,87.0,1,Cat,Russian Blue,36.77,200.0,Web,12.0,2018-06-01 18:45:00,2008-07-18 11:27:00,2008-07-18 11:27:00,,,0.0,2.366059287462605
23980,333.43,333.43,333.43,1,Dog,Goldendoodle,35.78,1000.0,Phone,6.0,2018-05-26 10:03:00,2004-02-19 07:24:00,2004-02-19 07:24:00,,,0.0,9.318893236444941
23981,1316.65,1316.65,1316.65,1,Dog,Wirehaired Pointing Griffon,50.09,500.0,Web,6.0,2018-05-21 15:10:00,2010-12-18 22:58:00,2010-12-18 22:58:00,,,0.0,20.0
23982,22.86,22.86,22.86,1,Cat,<Mixed Breed (Cat)>,28.1,0.0,Web,12.0,2018-12-03 15:35:00,2006-07-19 16:58:00,2006-07-19 16:58:00,,,0.0,0.8135231316725978
23984,786.44,393.22,728.44,2,Dog,Mixed breed Small (up to 20lbs when full grown),46.15,750.0,Phone,60.0,2018-06-09 08:33:00,2003-08-20 21:43:00,2002-12-19 14:56:00,,,0.0,17.0409534127844
23985,2185.3,1092.65,1706.4,2,Cat,Domestic Shorthair,48.79,300.0,Phone,12.0,2018-06-26 11:28:00,2010-03-18 22:27:00,2010-03-18 20:35:00,,,0.0,20.0
23990,811.9200000000001,405.96000000000004,501.92,2,Dog,Siberian Husky,81.85,405.0,Web,12.0,2018-11-28 10:03:00,2004-11-19 03:51:00,2004-11-19 03:49:00,,,0.0,9.91960904092853
23991,6924.72,5000.0,6924.72,1,Dog,Labrador Retriever (Black),140.82,200.0,Web,12.0,2018-10-09 10:24:00,2012-03-19 18:53:00,2012-03-19 18:53:00,,,0.0,20.0
23992,514.8100000000001,257.40500000000003,426.8,2,Dog,Golden Retriever,116.6,250.0,Web,6.0,2018-03-07 18:02:00,2007-11-18 16:19:00,2005-09-19 01:19:00,,,0.0,4.4151801029159525
23994,227.37,227.37,227.37,1,Dog,German Shepherd,35.63,200.0,Web,6.0,2018-06-21 14:30:00,2012-12-19 10:43:00,2001-07-19 05:31:00,,,0.0,6.381420151557676
23997,353.11,117.70333333333333,188.67,3,Dog,Golden Retriever,44.29,500.0,Web,6.0,2018-06-01 06:10:00,2010-07-20 05:50:00,2007-05-19 09:06:00,,,0.0,7.972680063219689
24002,4165.07,2082.535,4015.07,2,Dog,Bernedoodle,51.32,700.0,Web,6.0,2018-10-07 08:58:00,2009-11-20 04:15:00,2003-04-19 07:51:00,,,0.0,20.0
24003,651.22,325.61,408.36,2,Dog,Golden Retriever,37.87,750.0,Web,6.0,2018-09-19 06:32:00,2011-07-19 22:11:00,2007-05-19 11:11:00,,,0.0,17.19619751782414
24005,778.0,778.0,778.0,1,Dog,Chihuahua,38.62,1000.0,Web,12.0,2018-12-16 20:52:00,2012-07-19 12:10:00,2006-08-19 13:58:00,,,0.0,20.0
24006,528.7,264.35,323.7,2,Dog,Mixed breed Medium (20 - 55lbs when full grown),75.75,200.0,Phone,12.0,2018-12-07 10:01:00,2005-08-19 05:47:00,2005-08-19 05:44:00,,,0.0,6.97953795379538
24013,164.92,164.92,164.92,1,Dog,Australian Labradoodle,42.35,1000.0,Phone,6.0,2018-10-04 13:28:00,2012-07-18 17:56:00,2001-09-19 19:59:00,,,0.0,3.8942148760330575
24016,68.0,68.0,68.0,1,Dog,Mixed breed Medium (20 - 55lbs when full grown),143.11,100.0,Phone,36.0,2018-01-15 06:41:00,2012-11-19 17:23:00,2001-02-20 20:44:00,,,0.0,0.47515896862553275
24018,55.0,55.0,55.0,1,Dog,Mixed breed Medium (20 - 55lbs when full grown),37.59,1000.0,Phone,36.0,2018-01-09 12:45:00,2008-12-18 08:25:00,2002-12-19 10:37:00,,,0.0,1.4631550944400105
24023,4011.09,4011.09,4011.09,1,Dog,Goldendoodle,31.32,700.0,Web,6.0,2018-10-05 11:37:00,2004-03-19 10:25:00,2004-03-19 10:25:00,,,0.0,20.0
